"ID","5..Simcenter NASTRAN Case 5, 8065..Plate Mid X Normal Strain","5..Simcenter NASTRAN Case 5, 8066..Plate Mid Y Normal Strain","5..Simcenter NASTRAN Case 5, 8068..Plate Mid XY Shear Strain"
8101,-0.000374529,0.00143209,0.00118149
8102,-0.00035309,0.00125384,0.000966452
8103,0.000346742,-0.00121882,0.000989592
8104,0.000364823,-0.00139724,0.00118935
8105,0.000369216,-0.00142043,0.00109809
8106,-0.000374119,0.0014201,0.00128183
8107,0.00121972,-0.000332802,-0.00106592
9524,0.0019576,-0.000528447,0.000451843
9527,0.00200574,-0.000443892,0.000958335
9530,0.00140751,-0.000335763,-0.000384494
9531,0.00145634,-0.000366116,-0.000245294
11448,-0.000367368,0.0000575944,0.000410562
11449,0.000076265,-0.000166993,-0.000319969
11450,-2.46213E-6,0.00000301941,0.0000286947
11451,-4.406191E-7,0.00000129418,0.00000729552
11452,-8.875591E-7,0.0000009646,0.0000244302
11453,-1.48641E-6,-3.383718E-9,0.0000283152
11454,0.00000169014,-1.79166E-6,0.000020763
11455,-4.290925E-7,-1.95438E-6,-0.0000213312
11456,-6.938898E-8,-3.78604E-6,-0.000021161
11457,1.06346E-7,-5.22668E-6,-0.0000205047
11458,2.04463E-7,-6.40925E-6,-0.0000197334
11459,2.82503E-7,-7.43292E-6,-0.0000188206
11460,3.75365E-7,-8.36571E-6,-0.0000177531
11461,4.83894E-7,-9.23246E-6,-0.0000165163
11462,0.00000059823,-0.0000100217,-0.0000150984
11463,7.10921E-7,-0.0000107136,-0.0000135043
11464,8.21998E-7,-0.0000112953,-0.000011735
11465,9.26671E-7,-0.0000117509,-9.80373E-6
11466,0.00000102484,-0.000012069,-7.71774E-6
11467,0.0000011131,-0.000012224,-5.49267E-6
11468,0.00000118906,-0.0000121895,-3.15144E-6
11469,0.00000125219,-0.000011937,-7.074672E-7
11470,0.00000129176,-0.0000114239,0.00000179801
11471,0.0000012991,-0.0000106019,0.00000434082
11472,0.00000124682,-9.42998E-6,0.00000680943
11473,0.00000111853,-7.85296E-6,0.00000920152
11474,-0.0000056606,7.60095E-7,-0.0000109987
11475,-5.374782E-7,-3.05291E-6,0.0000111578
11476,1.07317E-7,4.92734E-7,0.0000110471
11477,-2.23472E-6,0.00000329892,-0.0000239181
11478,-2.93977E-6,0.00000678861,-0.0000299031
11479,-4.73041E-6,0.00000816756,-0.0000148717
11480,0.00000508355,0.00000294948,-0.0000256521
11481,-0.00131658,0.00000744848,0.0000131026
11482,-0.00126633,0.0000135884,-0.000440825
11483,-0.00127513,0.0000967807,-0.000624478
11484,-0.00129697,0.000177412,-0.000557834
11485,-0.00047882,0.0000456292,0.000214455
11486,0.0000773283,-0.000319178,-0.000119077
11487,-0.000561424,0.0000301081,0.0000917087
11488,0.0000595109,-0.000441928,0.0000061292
11489,-0.00064412,0.0000215307,-0.0000150788
11490,0.0000445955,-0.000556579,0.00011151
11491,-0.00072331,0.0000158775,-0.000107671
11492,0.0000320319,-0.000664276,0.000205805
11493,-0.000798748,0.0000117524,-0.000186891
11494,0.000021187,-0.000764481,0.000286032
11495,-0.000870027,0.00000860037,-0.000251194
11496,-0.000857641,0.0000120542,-0.000353229
11497,-0.000937595,0.00000709718,-0.000302908
11498,-0.000944001,0.00000476116,-0.000407457
11499,-0.00099973,0.00000680867,-0.000344606
11500,-0.00102383,-3.63588E-7,-0.000450797
11501,-0.00105701,0.00000691333,-0.000378654
11502,-0.00109688,-3.94982E-6,-0.000484042
11503,-0.00116305,-6.42045E-6,-0.000506637
11504,-0.00122293,-7.21224E-6,-0.000520028
11505,-0.00127653,-6.66439E-6,-0.000524053
11506,-0.00132387,-0.0000052548,-0.000520085
11507,-0.00136525,-0.0000028303,-0.000508621
11508,-0.00140008,5.425159E-8,-0.000490865
11509,-0.00142858,0.00000354624,-0.000466656
11510,-0.00145067,0.00000762307,-0.00043635
11511,-0.00146473,0.0000115624,-0.000401796
11512,-0.00146957,0.0000152347,-0.000363124
11513,-0.00146251,0.0000183519,-0.000323201
11514,-0.00143832,0.0000195024,-0.000279711
11515,-0.00107457,0.0000369073,-0.00030688
11516,-0.00127771,0.000118154,-0.000542989
11517,0.0000033526,0.0000474606,0.0000118508
11518,0.00000326028,0.0000477562,0.0000164392
11519,0.00000305158,0.000047609,0.0000206986
11520,0.00000278944,0.0000471248,0.0000246186
11521,0.00000252791,0.0000463669,0.0000280285
11522,0.00000224759,0.0000452833,0.0000308774
11523,0.00000196408,0.0000439215,0.0000334257
11524,0.00000168128,0.000042337,0.0000353443
11525,0.00000141744,0.0000404639,0.0000367022
11526,0.00000116569,0.0000383142,0.0000374951
11527,9.67575E-7,0.0000359097,0.0000376833
11528,7.17913E-7,0.0000332199,0.0000372082
11529,4.28162E-7,0.000030131,0.0000359957
11530,4.18815E-7,0.0000268903,0.0000348578
11531,2.266643E-8,0.0000232354,0.0000327451
11532,-4.865176E-7,0.0000190708,0.0000302195
11533,-1.16707E-6,0.0000138212,0.0000258566
11534,0.0000131875,0.00000846257,-2.23672E-6
11535,0.0000123043,0.00000967942,-0.0000034387
11536,0.0000114018,0.0000105675,-3.76684E-6
11537,0.0000111307,0.0000104477,0.00000403936
11538,0.00000941864,0.0000114475,-4.01155E-6
11539,0.00000840034,0.0000115603,-3.72326E-6
11540,0.0000114669,0.00000741688,0.0000034314
11541,0.00000648129,0.0000111525,-3.25221E-6
11542,0.0000106616,0.00000558096,0.00000314571
11543,0.0000047133,0.0000100065,-3.21335E-6
11544,0.0000092348,0.00000380486,0.00000333367
11545,0.000008375,0.00000299948,0.00000323069
11546,0.00000738095,0.00000209661,0.0000036802
11547,0.00000498905,3.76132E-7,3.25897E-7
11548,4.737512E-8,0.00000363216,-7.390424E-7
11549,0.00000378588,-0.0000063574,0.0000186429
11550,-8.70493E-6,0.00000473244,-0.0000155557
11551,0.00000586062,-0.0000123841,0.00000783297
11552,0.00000605278,-0.000013482,0.00000434177
11553,0.00000574196,-0.0000148194,-4.66156E-6
11554,0.00000228279,-9.66725E-6,-0.000020537
11555,0.00000182,-8.53716E-6,-0.0000216357
11556,0.00000140293,-7.36289E-6,-0.0000226278
11557,9.89141E-7,-6.07279E-6,-0.0000237216
11558,-4.58925E-6,5.38581E-7,0.0000248576
11559,-0.0000104272,0.0000120893,0.00000456285
11560,-0.0000099795,0.0000113139,0.00000721933
11561,0.0000104319,-9.44342E-6,-9.52506E-6
11562,0.00000951401,-8.91167E-6,-0.0000115297
11563,0.00000856539,-0.0000083417,-0.0000133361
11564,0.00000759179,-7.69329E-6,-0.0000149487
11565,-7.01648E-6,0.00000661763,0.0000164232
11566,0.00000563516,-6.28915E-6,-0.0000177109
11567,-5.50293E-6,0.00000465077,0.0000187629
11568,-4.76313E-6,0.00000372928,0.0000195633
11569,0.00000284018,-4.00756E-6,-0.0000202388
11570,-2.49112E-6,0.00000131086,0.0000201157
11571,-2.50559E-6,0.00000113169,0.0000202451
11572,0.00000291038,0.0000327595,8.66662E-7
11573,0.0000411371,0.00000251572,-7.33608E-7
11574,0.00000313274,0.0000447315,0.00000335453
11575,0.00000334292,0.0000465564,0.00000740838
11576,0.0000115831,9.96166E-7,0.0000207437
11577,0.00000679216,0.0000138014,1.55711E-7
11578,0.00000630235,7.57391E-7,0.00000383817
11579,0.00000133888,0.000014001,-8.64516E-6
11580,0.00000608045,-0.000014243,0.00000113172
11581,0.00000596371,-0.0000146637,-1.86869E-6
11582,0.00000543757,-0.0000147368,-7.28132E-6
11583,0.00000507068,-0.0000144511,-9.71828E-6
11584,0.0000046559,-0.0000139887,-0.0000119875
11585,0.00000325468,-0.0000117307,-0.0000177135
11586,0.00000276632,-0.0000107413,-0.0000192178
11587,0.0000042082,-0.0000133687,-0.0000140915
11588,0.00000373876,-0.0000126102,-0.0000160007
11589,-0.0000107932,0.0000127274,0.00000151356
11590,0.0000109272,-7.79196E-6,0.000025311
11591,-0.0000102586,0.0000125218,-0.0000171378
11592,0.00000091318,-8.262432E-7,-1.75343E-6
11593,0.00000101332,-2.94091E-6,-0.0000222169
11594,-3.03535E-6,1.11119E-7,0.0000265063
11595,-0.00111414,0.0000354946,-0.000339679
11596,-0.00110933,0.00000727397,-0.000402442
11597,-0.00114924,0.0000346037,-0.000366428
11598,-0.00115634,0.00000812263,-0.000419872
11599,-0.00119843,0.00000918476,-0.00043112
11600,-0.00118063,0.0000339873,-0.00038787
11601,0.0000140942,0.00000468819,0.00000311357
11602,0.0000132281,-0.0000108632,0.000011436
11603,0.00000809701,-0.0000118412,0.0000120123
11604,-0.00125085,0.0000481494,-0.000577427
11605,-0.00129675,0.0000190663,-0.000417201
11606,0.00000188833,-2.98055E-6,-0.00002046
11607,-0.00120818,0.0000339041,-0.000403561
11608,-0.00123084,0.0000339171,-0.000417705
11609,-0.00124963,0.0000342938,-0.000427989
11610,-0.00126423,0.0000355164,-0.000437727
11611,-0.00126568,0.0000457052,-0.000504962
11612,-0.00126921,0.0000995684,-0.00049535
11613,-0.00133257,0.0000233101,-0.000402434
11614,-0.00134235,0.0000216929,-0.000405144
11615,-0.00134133,0.0000195786,-0.000412725
11616,-0.00133216,0.0000170854,-0.000421797
11617,-0.0013164,0.0000149213,-0.00042846
11618,-0.00129463,0.0000130582,-0.000434242
11619,-0.00126762,0.0000113272,-0.000438126
11620,-0.00123553,0.00000997293,-0.000437103
11621,-0.00127728,0.000039141,-0.000460529
11622,-0.00127334,0.0000369992,-0.000448924
11623,-0.00127561,0.0000421248,-0.000476946
11624,-0.00127054,0.0000900613,-0.000462001
11625,-0.000180576,0.00122659,0.000551842
11626,-0.000107831,0.00121068,0.00062429
11627,-0.0000307813,0.00119762,0.000457851
11628,-0.0000184457,0.00123863,0.0000225978
11629,-1.10277E-6,-0.0000155371,-0.0000211865
11630,0.00000805701,-7.65932E-6,-0.0000064674
11631,0.00000877452,-5.88985E-6,-0.0000198644
11632,0.00000833325,-2.59288E-6,-0.0000178775
11633,0.00000475357,5.72275E-7,-8.15016E-6
11634,8.17854E-7,0.00000846568,0.0000092952
11635,-4.863416E-7,0.0000104402,0.00000906391
11636,-8.518821E-7,0.0000117828,0.00000739124
11637,-1.02964E-6,0.0000127008,0.00000535267
11638,-0.0000010978,0.0000133375,0.00000319087
11639,-1.10043E-6,0.0000137102,0.00000102313
11640,-1.06202E-6,0.0000138521,-0.0000010381
11641,-1.00339E-6,0.0000138489,-2.96213E-6
11642,-9.204302E-7,0.0000136856,-0.000004713
11643,-8.208472E-7,0.0000133937,-6.23861E-6
11644,-7.23526E-7,0.0000130072,-0.0000075349
11645,0.0000132385,-2.00496E-6,0.00000856534
11646,-5.12422E-7,0.000011922,-9.53251E-6
11647,-3.815651E-7,0.0000110733,-0.0000103352
11648,-2.729877E-7,0.0000101335,-0.0000109692
11649,-1.707128E-7,0.00000912346,-0.0000115221
11650,-8.291178E-8,0.00000794452,-0.0000119015
11651,3.142715E-8,0.00000667786,-0.0000122125
11652,1.57563E-7,0.00000526557,-0.0000124855
11653,3.09234E-7,0.00000367626,-0.0000126428
11654,5.69096E-7,0.00000192037,-0.0000124871
11655,-7.717359E-7,0.00000133036,0.0000119445
11656,0.00000121517,-8.131028E-7,0.0000163698
11657,4.65137E-7,-3.05962E-6,0.0000170547
11658,9.27088E-7,-5.59619E-6,0.00000917598
11659,-4.81671E-6,0.00000106991,0.0000154311
11660,-0.0000513217,0.000144273,-0.000397329
11661,-0.0000146407,0.000324179,-0.00053803
11662,-0.0000724464,0.000318594,-0.000216818
11663,-0.0000672105,0.000452689,-0.000113068
11664,-0.0000610573,0.000575749,-0.0000236949
11665,-0.0000545078,0.00069062,0.0000574944
11666,-0.0000471536,0.000798857,0.000134105
11667,-0.0000395941,0.000901061,0.000205781
11668,-0.0000319799,0.000997424,0.00027245
11669,-0.0000245732,0.00108758,0.000333734
11670,-0.0000177002,0.00117101,0.000388669
11671,-0.0000117197,0.00124687,0.000435947
11672,-7.07219E-6,0.0013151,0.000473374
11673,-3.61513E-6,0.00137542,0.000502224
11674,-1.78971E-6,0.00142674,0.000520887
11675,-0.000001532,0.0014683,0.000529057
11676,-2.73808E-6,0.0014994,0.000526216
11677,-5.33879E-6,0.0015194,0.000512299
11678,-9.29286E-6,0.00152773,0.000486292
11679,-0.0000140592,0.00152399,0.000451402
11680,-0.0000182553,0.00150545,0.000414358
11681,-0.0000221244,0.00146564,0.000369879
11682,-0.0000261186,0.00140858,0.000311937
11683,-2.29154E-6,-9.59923E-6,0.00000735037
11684,-2.70238E-6,-0.0000153683,0.00000702937
11685,-3.09141E-6,-0.0000199734,0.00000594575
11686,-3.44754E-6,-0.0000241771,0.00000497852
11687,-3.75078E-6,-0.0000281955,0.00000431117
11688,-0.0000040183,-0.0000321151,0.00000399334
11689,-4.24812E-6,-0.0000359834,0.00000387889
11690,-4.43247E-6,-0.0000398323,0.00000393356
11691,-4.68933E-6,-0.0000509148,0.00000433786
11692,-4.71084E-6,-0.0000542793,0.00000387017
11693,-0.0000575321,-4.67453E-6,-3.56235E-6
11694,-0.0000604363,-4.57478E-6,-2.59285E-6
11695,-0.0000629275,-4.44842E-6,-1.30052E-6
11696,-0.0000649116,-4.27099E-6,5.25057E-7
11697,-0.000066254,-4.01323E-6,0.00000272777
11698,-0.000066714,-3.64174E-6,0.00000493423
11699,-3.03286E-6,-0.0000660146,-6.81863E-6
11700,-2.08281E-6,-0.0000636878,-7.57317E-6
11701,-1.47091E-6,-0.0000559479,-3.54344E-6
11702,-0.0000474205,-0.0000046416,-4.02344E-6
11703,-6.49051E-6,-0.0000145441,0.00000703097
11704,-3.285865E-7,-0.000013917,-1.49504E-6
11705,0.00000214717,-0.0000128197,-6.72892E-6
11706,-9.92949E-6,0.00000249682,0.0000152905
11707,-2.04401E-6,0.00000985069,-0.0000131793
11708,-5.12101E-6,0.0000135631,0.0000096619
11709,-4.47027E-6,0.0000120497,0.0000130169
11710,-3.78546E-6,0.0000106786,0.0000166197
11711,-0.0000132389,0.0000145779,0.0000102638
11712,-0.0000120439,0.0000139336,0.0000156669
11713,-0.0000100617,0.0000121007,0.0000214933
11714,-0.0000436685,-4.56315E-6,-4.00341E-6
11715,0.00000160627,-9.73366E-6,0.00000353338
11716,0.00000278025,-1.22946E-6,0.0000160627
11717,-4.27696E-6,0.00000193788,-0.0000166849
11718,-6.81059E-6,9.56198E-8,-8.10233E-6
11719,-0.0000150989,0.000446769,-0.000355648
11720,0.00000432783,-0.0000017016,0.0000152968
11721,0.00000307944,-5.09986E-6,0.0000155496
11722,-1.11395E-6,-7.61662E-6,0.00000700733
11723,-6.04395E-6,0.00053806,-0.000233899
11724,0.00000576569,-2.20165E-6,0.0000146508
11725,-2.36971E-6,-0.0000083307,0.00000647362
11726,-5.065448E-7,0.0006306,-0.000129279
11727,0.00000712161,-2.69263E-6,0.0000142338
11728,-9.02394E-6,-3.59453E-6,-6.49969E-6
11729,0.00000370856,0.00072179,-0.0000353688
11730,0.00000835421,-3.15938E-6,0.0000139283
11731,-0.0000046655,-0.0000097301,0.00000677543
11732,0.00000626419,0.000810171,0.0000489761
11733,0.00000787247,0.000895199,0.000125757
11734,0.00001062,-4.16212E-6,0.0000134869
11735,-6.43645E-6,-0.0000110777,0.00000746225
11736,0.00000885554,0.000975734,0.000195658
11737,0.0000116298,-4.68565E-6,0.0000131828
11738,-0.0000116797,-7.11817E-6,-7.76769E-6
11739,0.00000898394,0.00105107,0.000257642
11740,0.0000125511,-5.22124E-6,0.0000126981
11741,-0.000007655,-0.0000122173,0.00000803411
11742,0.00000872985,0.00112063,0.00031294
11743,-5.79262E-6,0.0000134163,-0.0000119687
11744,-8.01897E-6,-0.000012719,0.00000826155
11745,0.00000792103,0.0011842,0.000361614
11746,0.0000142382,-6.38023E-6,0.0000109203
11747,-8.36705E-6,-0.0000132079,0.00000856137
11748,0.00000602413,0.00124061,0.000398737
11749,-6.95997E-6,0.0000150108,-9.64256E-6
11750,-8.35655E-6,-0.0000136614,0.00000803586
11751,0.00000357626,0.00128974,0.000431431
11752,0.0000155663,-7.48003E-6,0.00000786813
11753,-7.90299E-6,-0.0000139708,0.00000846457
11754,4.71237E-7,0.00133091,0.000454737
11755,0.0000159603,-7.91677E-6,0.00000581101
11756,0.0000121816,-0.0000129318,0.00000847787
11757,-7.31324E-6,-0.0000142598,0.00000788159
11758,-3.30492E-6,0.00136369,0.000469581
11759,0.0000162676,-8.28709E-6,0.00000328151
11760,0.0000129211,-0.0000134374,0.00000614205
11761,-0.0000078204,0.0013875,0.000475689
11762,-8.51622E-6,0.0000163372,-3.680507E-7
11763,0.0000136649,-0.0000138083,0.00000306005
11764,-0.000014725,-5.40872E-6,-5.90122E-6
11765,-0.0000125169,0.00140136,0.000475711
11766,0.0000161418,-8.56131E-6,-2.96273E-6
11767,-0.0000147366,-0.0000040682,-4.20284E-6
11768,-0.0000177157,0.00140488,0.000468075
11769,-8.35315E-6,0.0000156147,0.00000660953
11770,-0.0000144878,-0.0000024306,-1.65313E-6
11771,-0.0000234445,0.0014,0.00045705
11772,-0.0000290929,0.00137915,0.000448288
11773,-0.0000325046,0.00134105,0.000441249
11774,-0.000032042,0.00127115,0.000435541
11775,-0.0000223468,0.000879598,-0.000011533
11776,-0.000020517,0.000951869,0.0000672985
11777,-0.0000210266,0.0011916,0.000311121
11778,-0.0000212339,0.00123648,0.000359235
11779,-0.0000238499,0.0012754,0.000394892
11780,-0.0000828606,0.00133491,0.000458829
11781,-0.0000392071,0.00134342,0.000489858
11782,-0.0000450723,0.00133359,0.000497398
11783,-0.0000508978,0.00131084,0.000508157
11784,-0.000055979,0.00127113,0.000522139
11785,-0.0000586304,0.00122314,0.000580278
11786,-0.000122819,0.00124384,0.000543977
11787,-0.0000317762,0.00134202,0.000467706
11788,-0.0000254374,0.000803771,-0.0000980836
11789,-0.0000196585,0.00102004,0.000138683
11790,-0.0000193783,0.00108325,0.000203886
11791,-0.0000197643,0.00114129,0.000262459
11792,-0.0000260471,0.00130561,0.000425379
11793,-0.0000974412,0.00129841,0.000478754
11794,-0.000104849,0.00126609,0.000507694
11795,-0.0000895128,0.00132332,0.000473725
11796,-0.0000352129,0.00134725,0.000480926
11797,-0.0000285921,0.00132787,0.00045002
11971,-9.95097E-6,0.0000144421,-9.48708E-6
11972,-9.39548E-6,0.0000136315,-0.0000108856
11973,-8.77068E-6,0.0000129239,-0.0000116393
11974,0.0000121429,-0.0000080694,0.0000123297
11975,0.0000112501,-7.40929E-6,0.0000125268
11976,0.0000103526,-6.78891E-6,0.0000125829
11977,0.00000942478,-6.19336E-6,0.0000125309
11978,0.00000746677,-5.05613E-6,0.0000124517
11979,0.00000641557,-4.50188E-6,0.0000126332
11980,0.00000531272,-3.95941E-6,0.0000130721
11981,0.0000084687,-5.61568E-6,0.0000124567
11992,0.00000742584,-3.57787E-6,-0.0000193031
11993,0.00000128645,-2.24309E-6,-2.79703E-6
11994,5.37407E-7,-8.702379E-7,-0.0000226011
11995,3.43088E-7,-1.35818E-6,-0.0000271007
11996,-1.87792E-6,-2.160999E-7,-0.0000254237
11997,-4.046187E-7,-2.23282E-6,-0.0000215604
11998,2.35161E-7,-4.27043E-6,-0.0000205499
11999,5.88236E-7,-5.76463E-6,-0.0000198096
12000,8.81071E-7,-7.05063E-6,-0.0000190433
12001,0.00000114225,-8.18309E-6,-0.0000182451
12002,0.00000141647,-0.0000092349,-0.0000173
12003,0.00000170596,-0.000010215,-0.0000161709
12004,0.00000200407,-0.0000111052,-0.0000148312
12005,0.00000230076,-0.0000118898,-0.0000133286
12006,0.00000259064,-0.0000125608,-0.0000116481
12007,0.00000286387,-0.0000130932,-0.0000098036
12008,0.00000311388,-0.0000134713,-7.81894E-6
12009,0.00000333366,-0.0000136753,-5.69954E-6
12010,0.00000351344,-0.0000136771,-3.47636E-6
12011,0.00000364075,-0.0000134506,-0.0000011666
12012,0.00000369514,-0.000012943,0.00000123892
12013,0.00000365437,-0.0000121317,0.00000367231
12014,0.00000347325,-0.000010908,0.00000619742
12015,0.00000311764,-9.32374E-6,0.00000860414
12016,0.00000242761,-7.13068E-6,0.0000115594
12017,9.59736E-7,-4.09685E-6,0.0000149977
12018,3.54726E-7,-7.399129E-7,0.0000167842
12019,0.00000148443,-0.0000021608,0.0000201291
12020,0.00000537645,-2.99026E-6,0.0000248664
12021,0.00000939618,-5.53564E-6,0.0000129725
12022,0.0000185652,0.00000295794,0.00000679956
12023,0.00000975135,0.0000240423,-0.0000055548
12024,0.00000907709,0.0000250505,-7.620865E-7
12025,0.0000083928,0.0000256748,0.00000365847
12026,0.0000260007,0.00000763514,-7.57981E-6
12027,0.00000683381,0.0000259256,0.0000111366
12028,0.00000605373,0.0000256176,0.0000142948
12029,0.00000530502,0.0000250586,0.0000172234
12030,0.00000459218,0.0000242245,0.000019695
12031,0.00000393068,0.0000231837,0.0000219008
12032,0.00000330896,0.0000219131,0.000023825
12033,0.0000026775,0.0000203456,0.0000253221
12034,0.00000214117,0.0000187424,0.0000267568
12035,0.00000144733,0.0000171153,0.000027711
12036,4.49389E-7,0.0000142767,0.0000278397
12037,9.920745E-8,0.0000122202,0.0000286074
12038,-5.766432E-7,0.0000105494,0.0000282974
12039,-1.72338E-6,0.00000817128,0.0000289081
12040,0.0000132015,-3.78851E-6,-6.25948E-6
12041,-0.0000031582,0.0000124092,0.00000638835
12042,-2.61586E-6,0.0000115144,0.00000641776
12043,-2.09199E-6,0.0000105364,0.00000628455
12044,-1.67235E-6,0.00000951896,0.00000591395
12045,0.00000849258,-1.32114E-6,-0.0000056869
12046,-9.76586E-7,0.00000747499,0.00000538766
12047,-6.930721E-7,0.00000647245,0.00000512852
12048,0.00000547681,-4.157958E-7,-4.92101E-6
12049,0.00000450255,-1.16808E-7,-0.0000046752
12050,0.0000035339,1.14432E-7,-4.16527E-6
12051,0.00000259744,2.61743E-7,-3.87076E-6
12052,0.00000100121,5.75153E-7,-1.34867E-6
12053,7.49443E-7,-1.804645E-7,-1.03654E-6
12054,0.00000594457,-7.02576E-6,0.0000211702
12055,0.00000731018,-9.95129E-6,0.0000163001
12056,-0.0000133,0.00000854596,-7.86303E-6
12057,0.0000086894,-0.0000142372,0.0000041622
12058,0.00000799159,-0.0000150475,-5.23889E-6
12059,0.00000303516,-9.25211E-6,-0.0000208476
12060,0.00000239264,-8.09099E-6,-0.000021804
12061,0.00000183966,-6.96526E-6,-0.0000225661
12062,0.00000132882,-5.75901E-6,-0.0000235728
12063,0.00000089147,-4.43458E-6,-0.0000244737
12064,-0.000014091,0.0000103645,0.00000442295
12065,-0.0000138979,0.00000982042,0.00000684378
12066,-0.0000135406,0.00000916518,0.0000090214
12067,-0.0000130367,0.000008437,0.0000110078
12068,0.00000766389,-0.0000124209,-0.0000127647
12069,-0.0000117157,0.00000685833,0.0000143805
12070,-0.0000109015,0.00000603036,0.0000158476
12071,0.00000518552,-9.98606E-6,-0.0000171231
12072,0.00000434235,-9.00409E-6,-0.0000181935
12073,0.00000352537,-7.97051E-6,-0.0000191197
12074,0.00000273948,-6.87605E-6,-0.0000197617
12075,0.00000145947,-4.83676E-6,-0.0000206769
12076,0.00000115458,-3.94441E-6,-0.0000211009
12077,0.00000903616,0.00000945802,-0.0000179689
12078,0.0000162659,0.00000968304,0.0000216213
12079,0.0000101801,0.000019749,-0.0000161154
12080,0.0000101513,0.0000223711,-0.0000109114
12081,0.0000111678,-6.22499E-6,0.00000626902
12082,0.00000172887,5.97837E-7,-3.70196E-6
12083,-6.14674E-6,0.0000133395,-0.0000010308
12084,0.00000861275,-0.0000147913,7.42469E-7
12085,-0.0000150483,0.00000836628,0.00000238022
12086,-0.0000148349,0.00000751957,0.00000788746
12087,0.00000696913,-0.0000144281,-0.0000103264
12088,0.00000636779,-0.0000138647,-0.0000125568
12089,0.00000438574,-0.0000114034,-0.0000181601
12090,0.00000370684,-0.0000103693,-0.0000195994
12091,0.00000573036,-0.0000131702,-0.0000146318
12092,-0.0000123444,0.00000506452,0.0000165093
12093,0.0000109861,-0.0000132766,0.00000520241
12094,0.0000109956,-0.0000138571,0.00000143037
12095,-0.0000140859,0.0000107666,0.00000164316
12096,0.00000831925,-8.10053E-6,0.0000202778
12097,-0.000010559,0.00000987081,-0.0000146745
12098,-1.135229E-7,0.00000121376,2.91657E-7
12099,0.00000100565,-2.20958E-6,-0.0000208729
12100,6.28955E-7,-3.09958E-6,-0.0000256431
12101,-6.12775E-6,0.0000140507,0.00000255895
12102,-0.0000123295,0.0000106194,-9.58562E-6
12103,0.00000540304,-0.0000107668,0.0000113851
12104,0.00000200484,-5.81767E-6,-0.0000200126
12105,-7.372964E-7,-0.0000395334,-4.48155E-6
12106,-0.0000047216,0.00000395829,0.0000104594
12107,-6.47551E-6,0.0000087341,0.000023813
12108,-4.18189E-6,0.00000849333,0.000020657
12109,-1.26848E-7,0.00000657157,0.0000177514
12110,-7.749956E-7,0.00000888241,0.0000146683
12111,-2.18072E-6,0.0000110836,0.0000100729
12112,-2.80836E-6,0.0000124663,0.00000763983
12113,-3.16169E-6,0.0000135499,0.00000521295
12114,-3.30634E-6,0.0000142385,0.00000296035
12115,-3.31384E-6,0.0000146434,7.70718E-7
12116,-3.21069E-6,0.0000148047,-1.29618E-6
12117,-3.04398E-6,0.000014777,-3.20213E-6
12118,-2.81926E-6,0.0000145808,-4.93079E-6
12119,-2.56098E-6,0.0000142434,-6.36133E-6
12120,-2.29188E-6,0.0000137983,-7.57308E-6
12121,0.0000125327,-6.485432E-7,0.00000870966
12122,-1.72811E-6,0.0000125326,-9.50956E-6
12123,-1.43587E-6,0.0000116715,-0.000010112
12124,-1.16765E-6,0.0000107092,-0.000010604
12125,-9.32076E-7,0.00000964611,-0.0000110101
12126,-6.855007E-7,0.00000845609,-0.0000112561
12127,-4.481225E-7,0.00000716303,-0.0000115093
12128,-1.868736E-7,0.00000572898,-0.0000117153
12129,1.17685E-7,0.0000041509,-0.0000119028
12130,5.71008E-7,0.00000225494,-0.0000122586
12133,-2.22291E-6,9.19163E-7,-0.0000158236
12134,-5.24649E-6,7.45808E-7,-7.08366E-6
12135,-0.0000019368,-0.0000031867,0.00000839959
12136,-3.30612E-6,-0.0000063091,-0.0000153298
12137,-7.07122E-6,-6.20426E-6,0.0000142782
12138,-9.18522E-6,-7.71577E-6,-0.0000128911
12139,-0.0000083514,-0.0000118438,0.000011492
12140,-8.95404E-6,-0.0000143416,0.0000103754
12141,-9.51488E-6,-0.0000166897,0.00000949026
12142,-0.0000100143,-0.0000188818,0.00000870303
12143,-0.0000104418,-0.0000209461,0.00000799934
12144,-0.0000112201,-0.0000262896,0.00000571657
12145,-0.000011431,-0.0000273923,0.0000044783
12146,-0.0000116018,-0.0000281683,0.00000289982
12147,-0.000011632,-0.0000288654,0.00000100184
12148,-0.0000291217,-0.000011634,0.00000132751
12149,-0.0000115751,-0.0000289444,-4.27065E-6
12150,-0.0000113858,-0.0000283038,-7.76357E-6
12151,-0.0000109721,-0.00002703,-0.0000116778
12152,-0.0000101595,-0.0000250354,-0.0000161689
12153,-8.83026E-6,-0.00002166,-0.0000202791
12154,-7.06462E-6,-0.0000173095,-0.0000178685
12155,-0.0000246343,-0.0000110605,-6.38088E-6
12156,-0.0000147821,0.00000602111,-0.000007538
12157,0.00000990232,-0.0000143473,0.00000311613
12158,0.0000101125,-0.0000130664,2.20949E-7
12159,-0.0000104345,0.00000953926,0.00000291198
12160,-3.65062E-6,0.00000952148,-0.0000137071
12161,0.0000146162,-7.84818E-6,-0.0000105976
12162,-6.99887E-6,0.0000132771,0.0000144684
12163,-5.80288E-6,0.0000113731,0.0000187413
12164,-0.000010544,0.0000152499,0.00000801064
12165,-9.54772E-6,0.0000139561,0.0000122959
